,imb_id,rank,addr_code_x,imb_code_x,code_techno,classe_debit_montant,classe_debit_descendant,imb_longitude,imb_latitude,imb_code_y,imb_code_insee,imb_nbr_logloc,imb_source,imb_type,addr_code_y,imb_num,addr_numero,addr_rep,addr_nom_voie,addr_nom_ld,addr_code_insee,addr_nom_commune,addr_id_fantoir,addr_source,debit_Mbits
5242396,24566139,4.0,38185_6140_00012,54b530,CU,HD05,BHD8,635985.0620489654,5651138.524836577,54b530,38185,0,ban,,38185_6140_00012,,12.0,,Place Saint Bruno,,38185,Grenoble,38185_6140,ban,15.5
5242398,24566140,4.0,38185_6370_00001_bis,54b530,CU,HD05,BHD8,636558.7898893432,5649777.612471842,54b530,38185,0,ban,,38185_6370_00001_bis,,1.0,bis,Rue Sidi-brahim,,38185,Grenoble,38185_6370,ban,15.5
5242400,24566141,4.0,38185_6405_00011,54b530,CU,HD05,BHD8,637430.4156497986,5650292.4064387055,54b530,38185,3,ban,,38185_6405_00011,,11.0,,Rue Simon Nora,,38185,Grenoble,38185_6405,ban,15.5
5242402,24566142,4.0,38185_6416_00015,54b530,CU,HD05,BHD8,634931.1921230993,5648415.266109678,54b530,38185,0,ban,,38185_6416_00015,,15.0,,Rue de la Solidarité,,38185,Grenoble,38185_6416,ban,15.5
5242404,24566143,4.0,38185_6430_00052_c,54b530,CU,HD05,BHD8,637329.6456936968,5649602.259052758,54b530,38185,0,ban,,38185_6430_00052_c,,52.0,c,Rue de Stalingrad,,38185,Grenoble,38185_6430,ban,15.5
5242406,24566144,7.0,38185_6430_00096,54b530,COAX,THD30,THD1G,637189.1680806086,5648661.728539318,54b530,38185,10,ban,,38185_6430_00096,,96.0,,Rue de Stalingrad,,38185,Grenoble,38185_6430,ban,1000.0
5242407,24566145,7.0,38185_6430_00143,54b530,COAX,THD30,THD1G,637168.7567109368,5648243.47714294,54b530,38185,20,ban,,38185_6430_00143,,143.0,,Rue de Stalingrad,,38185,Grenoble,38185_6430,ban,1000.0
5242408,24566146,7.0,38185_6480_00009_bis,54b530,COAX,THD30,THD1G,638025.4317728633,5650996.766118249,54b530,38185,0,ban,,38185_6480_00009_bis,,9.0,bis,Rue de Strasbourg,,38185,Grenoble,38185_6480,ban,1000.0
5242409,24566147,4.0,38185_6523_00024,54b530,CU,HD05,BHD8,637299.9536475885,5647913.169966277,54b530,38185,0,ban,,38185_6523_00024,,24.0,,Allée de la Sylphide,,38185,Grenoble,38185_6523,ban,15.5
5242411,24566148,7.0,38185_6740_00002,54b530,COAX,THD30,THD1G,639278.5464614746,5650982.337981893,54b530,38185,0,ban,,38185_6740_00002,,2.0,,Avenue de Valmy,,38185,Grenoble,38185_6740,ban,1000.0
5242412,24566149,4.0,38185_6801_00047,54b530,CU,HD05,BHD8,635343.2215290233,5651640.212249558,54b530,38185,0,ban,,38185_6801_00047,,47.0,,Rue du Vercors,,38185,Grenoble,38185_6801,ban,15.5
5242414,24566150,5.0,38185_6801_00082,54b530,CU,HD3,THD30,635045.8935304099,5651857.504581397,54b530,38185,1,ban,,38185_6801_00082,,82.0,,Rue du Vercors,,38185,Grenoble,38185_6801,ban,60.0
5242415,24566151,4.0,38185_6870_00017,54b530,SAT,HD3,BHD8,635888.6104437389,5652668.183927018,54b530,38185,0,ban,,38185_6870_00017,,17.0,,Rue du Villard de Lans,,38185,Grenoble,38185_6870,ban,15.5
5242416,24566152,4.0,38185_d3k7j6_00007,54b530,CU,HD3,BHD8,635067.4608025248,5651091.145584526,54b530,38185,99,ban,,38185_d3k7j6_00007,,7.0,,Esplanade Andry-farcy,,38185,Grenoble,,ban,15.5
5242418,24566153,5.0,38185_r6awdt_00007,54b530,CU,HD3,THD30,637808.9501218419,5650563.154590357,54b530,38185,0,ban,,38185_r6awdt_00007,,7.0,,Allée des Combattants d'Afrique du Nord,,38185,Grenoble,,ban,60.0
5243339,24574989,4.0,38185_0050_00022,54b530,CU,HD05,BHD8,635915.3077072194,5651186.467432922,54b530,38185,0,ban,,38185_0050_00022,,22.0,,Rue Abbé Grégoire,,38185,Grenoble,38185_0050,ban,15.5
5243341,24574990,7.0,38185_0220_00117,54b530,COAX,THD30,THD1G,635694.2287231341,5650203.707406145,54b530,38185,14,ban,,38185_0220_00117,,117.0,,Rue d'Alembert,,38185,Grenoble,38185_0220,ban,1000.0
5243342,24574991,4.0,38185_0280_00029_bis,54b530,CU,HD05,BHD8,637346.1066943879,5648048.8456367785,54b530,38185,23,ban,,38185_0280_00029_bis,,29.0,bis,Rue Alfred de Vigny,,38185,Grenoble,38185_0280,ban,15.5
5243344,24574992,4.0,38185_0280_00048,54b530,CU,HD3,BHD8,637195.2644588692,5647970.851684936,54b530,38185,0,ban,,38185_0280_00048,,48.0,,Rue Alfred de Vigny,,38185,Grenoble,38185_0280,ban,15.5
5243346,24574993,4.0,38185_0300_00035,54b530,CU,HD05,BHD8,637673.4158101813,5648337.662115695,54b530,38185,1,ban,,38185_0300_00035,,35.0,,Rue des Alliés,,38185,Grenoble,38185_0300,ban,15.5
5243348,24574994,4.0,38185_0327_00006,54b530,CU,HD05,BHD8,637284.2888818373,5650573.51684093,54b530,38185,10,ban,,38185_0327_00006,,6.0,,Allée Aloyzi Kospicki,,38185,Grenoble,38185_0327,ban,15.5
5243350,24574995,7.0,38185_0380_00025,54b530,COAX,THD30,THD1G,636807.3970058549,5651352.755304432,54b530,38185,1,ban,,38185_0380_00025,,25.0,,Avenue Alsace Lorraine,,38185,Grenoble,38185_0380,ban,1000.0
5243351,24574996,5.0,38185_0420_00010_e,54b530,CU,HD3,THD30,635135.7296814591,5650799.929735802,54b530,38185,37,ban,,38185_0420_00010_e,,10.0,e,Rue Ampère,,38185,Grenoble,38185_0420,ban,60.0
5243352,24574997,7.0,38185_0420_00043_bis,54b530,COAX,THD30,THD1G,635164.9301266525,5650603.980261488,54b530,38185,1,ban,,38185_0420_00043_bis,,43.0,bis,Rue Ampère,,38185,Grenoble,38185_0420,ban,1000.0
5243353,24574998,4.0,38185_0430_00082_bis,54b530,CU,HD05,BHD8,635014.6460135733,5648747.423769284,54b530,38185,0,ban,,38185_0430_00082_bis,,82.0,bis,Rue Anatole France,,38185,Grenoble,38185_0430,ban,15.5
5243355,24574999,7.0,38185_0460_00006,54b530,COAX,THD30,THD1G,639647.4340784083,5649814.047412981,54b530,38185,8,ban,,38185_0460_00006,,6.0,,Place André Charpin,,38185,Grenoble,38185_0460,ban,1000.0
5243356,24575000,7.0,38185_0460_00009,54b530,COAX,THD30,THD1G,639579.7909617957,5649818.542643069,54b530,38185,7,ban,,38185_0460_00009,,9.0,,Place André Charpin,,38185,Grenoble,38185_0460,ban,1000.0
5243357,24575001,4.0,38185_0598_00015,54b530,CU,HD05,BHD8,635762.7707310567,5651916.082281928,54b530,38185,0,ban,,38185_0598_00015,,15.0,,Rue d'Arménie,,38185,Grenoble,38185_0598,ban,15.5
5243359,24575002,4.0,38185_0787_00041,54b530,SAT,HD3,BHD8,637964.2770742291,5653299.50046788,54b530,38185,0,ban,,38185_0787_00041,,41.0,,Chemin de la Bastille,,38185,Grenoble,38185_0787,ban,15.5
5243360,24575003,7.0,38185_0950_00043,54b530,COAX,THD30,THD1G,636471.9156297323,5651163.699937889,54b530,38185,19,ban,,38185_0950_00043,,43.0,,Cours Berriat,,38185,Grenoble,38185_0950,ban,1000.0
5243361,24575004,4.0,38185_1000_00008,54b530,CU,HD05,BHD8,636800.6222211401,5651492.451648131,54b530,38185,0,ban,,38185_1000_00008,,8.0,,Rue Billerey,,38185,Grenoble,38185_1000,ban,15.5
5243363,24575005,7.0,38185_1020_00034,54b530,COAX,THD30,THD1G,638739.5624578261,5652663.362433276,54b530,38185,0,ban,,38185_1020_00034,,34.0,,Rue Bizanet,,38185,Grenoble,38185_1020,ban,1000.0
5243364,24575006,4.0,38185_1050_00019_b,54b530,CU,HD05,BHD8,638952.0940130719,5652488.01617736,54b530,38185,0,ban,,38185_1050_00019_b,,19.0,b,Rue Blanche Monier,,38185,Grenoble,38185_1050,ban,15.5
5243366,24575007,4.0,38185_1150_00002,54b530,CU,HD3,BHD8,635966.7992144836,5650656.759898117,54b530,38185,0,ban,,38185_1150_00002,,2.0,,Rue de Boston,,38185,Grenoble,38185_1150,ban,15.5
5243368,24575008,4.0,38185_1320_00002_bis,54b530,CU,HD3,BHD8,637860.5718817579,5651128.427027152,54b530,38185,0,ban,,38185_1320_00002_bis,,2.0,bis,Rue Casimir Périer,,38185,Grenoble,38185_1320,ban,15.5
5243370,24575009,7.0,38185_1440_00001,54b530,COAX,THD30,THD1G,636312.244136304,5650169.585699908,54b530,38185,12,ban,,38185_1440_00001,,1.0,,Rue Charles Gounod,,38185,Grenoble,38185_1440,ban,1000.0
5243371,24575010,4.0,38185_1705_00018,54b530,CU,HD05,BHD8,637048.27601134,5651392.09477971,54b530,38185,1,ban,,38185_1705_00018,,18.0,,Rue Clot Bey,,38185,Grenoble,38185_1705,ban,15.5
5243373,24575011,4.0,38185_1718_00004,54b530,CU,HD05,BHD8,637943.3763511779,5647517.454501188,54b530,38185,1,ban,,38185_1718_00004,,4.0,,Rue Colombine,,38185,Grenoble,38185_1718,ban,15.5
5243375,24575012,4.0,38185_1740_00009,54b530,CU,HD05,BHD8,636899.5171812087,5650090.240522676,54b530,38185,0,ban,,38185_1740_00009,,9.0,,Rue Colonel Dumont,,38185,Grenoble,38185_1740,ban,15.5
5243377,24575013,4.0,38185_1790_00014,54b530,CU,HD05,BHD8,635648.5976411896,5651093.201455062,54b530,38185,0,ban,,38185_1790_00014,,14.0,,Rue Commandant Debelle,,38185,Grenoble,38185_1790,ban,15.5
5243379,24575014,4.0,38185_1830_00044,54b530,CU,HD05,BHD8,639117.8636559672,5650413.055025343,54b530,38185,0,ban,,38185_1830_00044,,44.0,,Rue Commandant Perreau,,38185,Grenoble,38185_1830,ban,15.5
5243381,24575015,7.0,38185_2010_00002_bis,54b530,COAX,THD30,THD1G,636384.7463055264,5650655.142973347,54b530,38185,0,ban,,38185_2010_00002_bis,,2.0,bis,Rue du Dauphiné,,38185,Grenoble,38185_2010,ban,1000.0
5243382,24575016,7.0,38185_2100_00017,54b530,COAX,THD30,THD1G,635059.5000819698,5651518.335390647,54b530,38185,6,ban,,38185_2100_00017,,17.0,,Rue Diderot,,38185,Grenoble,38185_2100,ban,1000.0
5243383,24575017,7.0,38185_2140_00015,54b530,COAX,THD30,THD1G,637857.5571803408,5649253.873124923,54b530,38185,15,ban,,38185_2140_00015,,15.0,,Rue Docteur Bordier,,38185,Grenoble,38185_2140,ban,1000.0
5243384,24575018,7.0,38185_2200_00005,54b530,COAX,THD30,THD1G,635522.6970065052,5650149.143696201,54b530,38185,0,ban,,38185_2200_00005,,5.0,,Rue Docteur Roux,,38185,Grenoble,38185_2200,ban,1000.0
5243385,24575019,7.0,38185_2200_00016,54b530,COAX,THD30,THD1G,635471.0747713275,5650061.992207235,54b530,38185,0,ban,,38185_2200_00016,,16.0,,Rue Docteur Roux,,38185,Grenoble,38185_2200,ban,1000.0
5243386,24575020,4.0,38185_2280_00027,54b530,SAT,HD3,BHD8,639024.5227837508,5648812.094747519,54b530,38185,0,ban,,38185_2280_00027,,27.0,,Rue Dubois Fontanelle,,38185,Grenoble,38185_2280,ban,15.5
5243387,24575021,4.0,38185_3323_00201,54b530,CU,HD05,BHD8,638184.3750942762,5646346.298385065,54b530,38185,0,ban,,38185_3323_00201,,201.0,,Grand Place,,38185,Grenoble,38185_3323,ban,15.5
5243389,24575022,4.0,38185_2362_00001,54b530,CU,HD3,BHD8,636463.8719593205,5647185.341305323,54b530,38185,0,ban,,38185_2362_00001,,1.0,,Rue de l'Échaillon,,38185,Grenoble,38185_2362,ban,15.5
5243391,24575023,4.0,38185_2405_00080,54b530,CU,HD05,BHD8,636625.5195505155,5646903.103217656,54b530,38185,0,ban,,38185_2405_00080,,80.0,,Avenue Edmond Esmonin,,38185,Grenoble,38185_2405,ban,15.5
5243393,24575024,4.0,38185_2405_00087,54b530,CU,HD05,BHD8,636450.0974669242,5646845.869723845,54b530,38185,0,ban,,38185_2405_00087,,87.0,,Avenue Edmond Esmonin,,38185,Grenoble,38185_2405,ban,15.5
5243395,24575025,5.0,38185_2685_00003,54b530,CU,HD3,THD30,635336.5036181307,5649983.387716675,54b530,38185,0,ban,,38185_2685_00003,,3.0,,Rue Eugène Varlin,,38185,Grenoble,38185_2685,ban,60.0
5243396,24575026,7.0,38185_2948_00005_bis,54b530,COAX,THD30,THD1G,638574.4467051931,5646909.490407456,54b530,38185,1,ban,,38185_2948_00005_bis,,5.0,bis,Allée des Frênes,,38185,Grenoble,38185_2948,ban,1000.0
5243397,24575027,7.0,38185_2995_00018,54b530,COAX,THD30,THD1G,636239.6299934902,5649070.141376077,54b530,38185,0,ban,,38185_2995_00018,,18.0,,Traverse Gallice,,38185,Grenoble,38185_2995,ban,1000.0
5243398,24575028,7.0,38185_3090_00016,54b530,COAX,THD30,THD1G,637138.4635036641,5649793.1336096935,54b530,38185,0,ban,,38185_3090_00016,,16.0,,Rue Général Ferrié,,38185,Grenoble,38185_3090,ban,1000.0
5243399,24575029,4.0,38185_3120_00048,54b530,CU,HD05,BHD8,636582.1716322149,5649667.248256316,54b530,38185,0,ban,,38185_3120_00048,,48.0,,Rue Général Mangin,,38185,Grenoble,38185_3120,ban,15.5
5243401,24575030,4.0,38185_3140_00015_bis,54b530,CU,HD05,BHD8,636824.1227004912,5650161.85775308,54b530,38185,0,ban,,38185_3140_00015_bis,,15.0,bis,Rue Général Rambaud,,38185,Grenoble,38185_3140,ban,15.5
5243403,24575031,7.0,38185_3240_00007,54b530,COAX,THD30,THD1G,638347.8835795689,5649729.837038815,54b530,38185,1,ban,,38185_3240_00007,,7.0,,Rue Germain,,38185,Grenoble,38185_3240,ban,1000.0
5243404,24575032,7.0,38185_3240_00007_bis,54b530,COAX,THD30,THD1G,638266.9683340569,5649756.125724172,54b530,38185,0,ban,,38185_3240_00007_bis,,7.0,bis,Rue Germain,,38185,Grenoble,38185_3240,ban,1000.0
5243405,24575033,7.0,38185_3290_00064,54b530,COAX,THD30,THD1G,640076.8932022188,5649399.236532645,54b530,38185,0,ban,,38185_3290_00064,,64.0,,Avenue du Grand Châtelet,,38185,Grenoble,38185_3290,ban,1000.0
5243406,24575034,4.0,38185_3323_00012,54b530,CU,HD05,BHD8,638195.9594686768,5646527.949185158,54b530,38185,0,ban,,38185_3323_00012,,12.0,,Grand Place,,38185,Grenoble,38185_3323,ban,15.5
5243408,24575035,4.0,38185_3323_00017,54b530,CU,HD05,BHD8,638130.2036801346,5646501.787319311,54b530,38185,0,ban,,38185_3323_00017,,17.0,,Grand Place,,38185,Grenoble,38185_3323,ban,15.5
5243410,24575036,4.0,38185_3323_00020,54b530,CU,HD05,BHD8,638164.9112515666,5646515.51589544,54b530,38185,0,ban,,38185_3323_00020,,20.0,,Grand Place,,38185,Grenoble,38185_3323,ban,15.5
5243412,24575037,4.0,38185_3323_00104,54b530,CU,HD05,BHD8,637990.7481215799,5646455.427350709,54b530,38185,0,ban,,38185_3323_00104,,104.0,,Grand Place,,38185,Grenoble,38185_3323,ban,15.5
5243414,24575038,4.0,38185_3323_00105,54b530,CU,HD05,BHD8,638007.823238263,5646454.83452116,54b530,38185,0,ban,,38185_3323_00105,,105.0,,Grand Place,,38185,Grenoble,38185_3323,ban,15.5
5243416,24575039,4.0,38185_3390_00001_bis,54b530,SAT,HD3,BHD8,637656.0446267498,5650226.957179368,54b530,38185,0,ban,,38185_3390_00001_bis,,1.0,bis,Place Gustave Rivet,,38185,Grenoble,38185_3390,ban,15.5
5243417,24575040,7.0,38185_3480_00007,54b530,COAX,THD30,THD1G,638491.0236683604,5651472.254849092,54b530,38185,0,ban,,38185_3480_00007,,7.0,,Rue Hébert,,38185,Grenoble,38185_3480,ban,1000.0
5243418,24575041,4.0,38185_3495_00026,54b530,SAT,HD3,BHD8,638457.7392123439,5646420.000987564,54b530,38185,0,ban,,38185_3495_00026,,26.0,,Rue Henri Barbusse,,38185,Grenoble,38185_3495,ban,15.5
5243419,24575042,4.0,38185_3665_00101,54b530,SAT,HD3,BHD8,638328.5074751374,5646407.426129345,54b530,38185,0,ban,,38185_3665_00101,,101.0,,Avenue d'Innsbruck,,38185,Grenoble,38185_3665,ban,15.5
5243420,24575043,4.0,38185_3820_00085,54b530,CU,HD05,BHD8,636541.0201321038,5650557.253057151,54b530,38185,0,ban,,38185_3820_00085,,85.0,,Cours Jean Jaurès,,38185,Grenoble,38185_3820,ban,15.5
5243422,24575044,6.0,38185_3880_00010,54b530,COAX,HD3,THD100,638327.6740297839,5650120.400581839,54b530,38185,12,ban,,38185_3880_00010,,10.0,,Avenue Jean Perrot,,38185,Grenoble,38185_3880,ban,550.0
5243423,24575045,7.0,38185_3960_00021,54b530,COAX,THD30,THD1G,635872.549206181,5649387.267929708,54b530,38185,0,ban,,38185_3960_00021,,21.0,,Rue Joseph Bouchayer,,38185,Grenoble,38185_3960,ban,1000.0
5243424,24575046,4.0,38185_3960_00071,54b530,CU,HD3,BHD8,635279.8835357488,5649530.037888298,54b530,38185,3,ban,,38185_3960_00071,,71.0,,Rue Joseph Bouchayer,,38185,Grenoble,38185_3960,ban,15.5
5243426,24575047,7.0,38185_4020_00007,54b530,COAX,THD30,THD1G,635617.98240622,5650379.215853576,54b530,38185,0,ban,,38185_4020_00007,,7.0,,Rue Joya,,38185,Grenoble,38185_4020,ban,1000.0
5243427,24575048,4.0,38185_4130_00101,54b530,CU,HD05,BHD8,637334.2349767454,5647743.415110048,54b530,38185,0,ban,,38185_4130_00101,,101.0,,Avenue la Bruyère,,38185,Grenoble,38185_4130,ban,15.5
5243429,24575049,7.0,38185_4200_00006,54b530,COAX,THD30,THD1G,639661.7026783973,5649700.434239674,54b530,38185,8,ban,,38185_4200_00006,,6.0,,Place Laurent Bonnevay,,38185,Grenoble,38185_4200,ban,1000.0
5243430,24575050,4.0,38185_4340_00069,54b530,SAT,HD3,BHD8,639765.3996791425,5648942.749946759,54b530,38185,1,ban,,38185_4340_00069,,69.0,,Rue Léon Jouhaux,,38185,Grenoble,38185_4340,ban,15.5
5243431,24575051,6.0,38185_4380_00044_bis,54b530,COAX,HD3,THD100,636097.4432502061,5649271.383236283,54b530,38185,0,ban,,38185_4380_00044_bis,,44.0,bis,Cours de la Libération et du Général de Gaulle,,38185,Grenoble,38185_4380,ban,550.0
5243432,24575052,7.0,38185_4380_00097,54b530,COAX,THD30,THD1G,636104.8564820745,5648628.786539818,54b530,38185,0,ban,,38185_4380_00097,,97.0,,Cours de la Libération et du Général de Gaulle,,38185,Grenoble,38185_4380,ban,1000.0
5243433,24575053,4.0,38185_4485_00025,54b530,CU,HD05,BHD8,637255.8994154994,5647574.719473686,54b530,38185,0,ban,,38185_4485_00025,,25.0,,Rue Lorenzaccio,,38185,Grenoble,38185_4485,ban,15.5
5243435,24575054,4.0,38185_4524_00010,54b530,CU,HD05,BHD8,636359.8221261593,5650583.433173847,54b530,38185,0,ban,,38185_4524_00010,,10.0,,Impasse Louis Vallier,,38185,Grenoble,38185_4524,ban,15.5
5243437,24575055,4.0,38185_4570_00080,54b530,SAT,HD3,BHD8,636442.080836156,5653018.4321386125,54b530,38185,0,ban,,38185_4570_00080,,80.0,,Route de Lyon,,38185,Grenoble,38185_4570,ban,15.5
5243438,24575056,4.0,38185_4680_00035_f,54b530,CU,HD05,BHD8,635353.7737848052,5649335.423231697,54b530,38185,0,ban,,38185_4680_00035_f,,35.0,f,Rue Marbeuf,,38185,Grenoble,38185_4680,ban,15.5
5243440,24575057,7.0,38185_4790_00006_bis,54b530,COAX,THD30,THD1G,636812.9628356212,5651589.507311223,54b530,38185,0,ban,,38185_4790_00006_bis,,6.0,bis,Rue Maréchal Dode,,38185,Grenoble,38185_4790,ban,1000.0
5243441,24575058,6.0,38185_4830_00016,54b530,COAX,HD3,THD100,638024.8517223768,5650687.996119509,54b530,38185,1,ban,,38185_4830_00016,,16.0,,Boulevard Maréchal Lyautey,,38185,Grenoble,38185_4830,ban,550.0
5243442,24575059,4.0,38185_4843_00011,54b530,CU,HD05,BHD8,637217.6429732472,5650215.114818115,54b530,38185,0,ban,,38185_4843_00011,,11.0,,Rue Marguerite Gonnet,,38185,Grenoble,38185_4843,ban,15.5
5243444,24575060,4.0,38185_4853_00032_bis,54b530,CU,HD05,BHD8,637672.1212918634,5646770.85949755,54b530,38185,56,ban,,38185_4853_00032_bis,,32.0,bis,Avenue Marie Reynoard,,38185,Grenoble,38185_4853,ban,15.5
5243446,24575061,4.0,38185_4853_00043_ter,54b530,SAT,HD3,BHD8,637787.5359461125,5646831.57275895,54b530,38185,0,ban,,38185_4853_00043_ter,,43.0,ter,Avenue Marie Reynoard,,38185,Grenoble,38185_4853,ban,15.5
5243447,24575062,4.0,38185_4890_00078_bis,54b530,CU,HD05,BHD8,635113.2236056166,5653365.271675242,54b530,38185,36,ban,,38185_4890_00078_bis,,78.0,bis,Avenue des Martyrs,,38185,Grenoble,38185_4890,ban,15.5
5243449,24575063,7.0,38185_5010_00008_bis,54b530,COAX,THD30,THD1G,637474.1976519908,5651274.170614404,54b530,38185,13,ban,,38185_5010_00008_bis,,8.0,bis,Rue Millet,,38185,Grenoble,38185_5010,ban,1000.0
5243450,24575064,4.0,38185_5180_00001,54b530,CU,HD05,BHD8,636397.3184968289,5651525.601104427,54b530,38185,0,ban,,38185_5180_00001,,1.0,,Rue du Moulin de Canel,,38185,Grenoble,38185_5180,ban,15.5
5243452,24575065,4.0,38185_5240_00014,54b530,CU,HD05,BHD8,635085.1624436687,5653714.97261304,54b530,38185,0,ban,,38185_5240_00014,,14.0,,Rue de Nantes,,38185,Grenoble,38185_5240,ban,15.5
5243454,24575066,7.0,38185_5290_00008,54b530,COAX,THD30,THD1G,636454.9996309199,5650850.509748928,54b530,38185,8,ban,,38185_5290_00008,,8.0,,Rue Nicolas Chorier,,38185,Grenoble,38185_5290,ban,1000.0
5243455,24575067,7.0,38185_5290_00024_bis,54b530,COAX,THD30,THD1G,636218.1146269548,5650882.87993832,54b530,38185,0,ban,,38185_5290_00024_bis,,24.0,bis,Rue Nicolas Chorier,,38185,Grenoble,38185_5290,ban,1000.0
5243456,24575068,7.0,38185_5294_00025_bis,54b530,COAX,THD30,THD1G,639368.1465459077,5650232.156659059,54b530,38185,0,ban,,38185_5294_00025_bis,,25.0,bis,Rue Nicolet,,38185,Grenoble,38185_5294,ban,1000.0
5243457,24575069,7.0,38185_5405_00029,54b530,COAX,THD30,THD1G,635655.7064934394,5650598.4698389,54b530,38185,0,ban,,38185_5405_00029,,29.0,,Rue Parmentier,,38185,Grenoble,38185_5405,ban,1000.0
5243458,24575070,6.0,38185_5487_00024,54b530,COAX,HD3,THD100,639083.1835260172,5647571.697747572,54b530,38185,18,ban,,38185_5487_00024,,24.0,,Rue Paul Helbronner,,38185,Grenoble,38185_5487,ban,550.0
5243459,24575071,6.0,38185_5610_00013_b,54b530,COAX,HD3,THD100,638928.1742680003,5649644.198206365,54b530,38185,0,ban,,38185_5610_00013_b,,13.0,b,Chemin Vieux Dit Perrin,,38185,Grenoble,38185_5610,ban,550.0
5243460,24575072,4.0,38185_5820_00026,54b530,CU,HD05,BHD8,639942.8606617929,5648918.767338193,54b530,38185,1,ban,,38185_5820_00026,,26.0,,Chemin de la Poterne,,38185,Grenoble,38185_5820,ban,15.5
5243462,24575073,4.0,38185_5820_00050,54b530,CU,HD05,BHD8,640090.7083601588,5649113.491538021,54b530,38185,0,ban,,38185_5820_00050,,50.0,,Chemin de la Poterne,,38185,Grenoble,38185_5820,ban,15.5
5243464,24575074,4.0,38185_5870_00010,54b530,CU,HD05,BHD8,636448.9444740964,5651296.125499176,54b530,38185,25,ban,,38185_5870_00010,,10.0,,Rue des 400 Couverts,,38185,Grenoble,38185_5870,ban,15.5
5243466,24575075,7.0,38185_5920_00004,54b530,COAX,THD30,THD1G,636531.0052858178,5651383.655368773,54b530,38185,0,ban,,38185_5920_00004,,4.0,,Rue Raymond Bank,,38185,Grenoble,38185_5920,ban,1000.0
5243467,24575076,4.0,38185_6111_00006,54b530,CU,HD05,BHD8,634578.8698975571,5654113.85734521,54b530,38185,1,ban,,38185_6111_00006,,6.0,,Allée Rose Valland,,38185,Grenoble,38185_6111,ban,15.5
5243469,24575077,4.0,38185_6140_00009_d,54b530,CU,HD05,BHD8,636195.8244101639,5650978.990267054,54b530,38185,0,ban,,38185_6140_00009_d,,9.0,d,Place Saint Bruno,,38185,Grenoble,38185_6140,ban,15.5
5243471,24575078,7.0,38185_6290_00020,54b530,COAX,THD30,THD1G,637848.1403022244,5651603.45527727,54b530,38185,3,ban,,38185_6290_00020,,20.0,,Place Sainte Claire,,38185,Grenoble,38185_6290,ban,1000.0
5243472,24575079,7.0,38185_6370_00068,54b530,COAX,THD30,THD1G,636293.2730711199,5649221.942720911,54b530,38185,1,ban,,38185_6370_00068,,68.0,,Rue Sidi-brahim,,38185,Grenoble,38185_6370,ban,1000.0
5243473,24575080,4.0,38185_6430_00092,54b530,CU,HD05,BHD8,637244.8902374821,5648855.414322571,54b530,38185,0,ban,,38185_6430_00092,,92.0,,Rue de Stalingrad,,38185,Grenoble,38185_6430,ban,15.5
5243475,24575081,6.0,38185_6600_00053_b,54b530,COAX,HD3,THD100,636691.9393678562,5650551.325699496,54b530,38185,0,ban,,38185_6600_00053_b,,53.0,b,Rue Thiers,,38185,Grenoble,38185_6600,ban,550.0
5243476,24575082,4.0,38185_6660_00058,54b530,CU,HD3,BHD8,638378.6711552532,5651792.094919088,54b530,38185,1,ban,,38185_6660_00058,,58.0,,Rue Très-cloîtres,,38185,Grenoble,38185_6660,ban,15.5
5243478,24575083,5.0,38185_6725_00013,54b530,CU,HD3,THD30,637945.9572715191,5650684.331747111,54b530,38185,0,ban,,38185_6725_00013,,13.0,,Place Valentin Hauy,,38185,Grenoble,38185_6725,ban,60.0
5243479,24575084,4.0,38185_6910_00035_bis,54b530,CU,HD05,BHD8,636280.4293798007,5651030.85587844,54b530,38185,20,ban,,38185_6910_00035_bis,,35.0,bis,Avenue de Vizille,,38185,Grenoble,38185_6910,ban,15.5
5243481,24575085,4.0,38185_6999_00016,54b530,CU,HD05,BHD8,638045.1033920078,5652551.581043183,54b530,38185,1,ban,,38185_6999_00016,,16.0,,Quai Xavier Jouvin,,38185,Grenoble,38185_6999,ban,15.5
